"site.id","Ocean","Latitude","Longitude","Species","Order","Mean","SD","CV....","Reference","dec_lat","dec_lon","dec_lon_deg","dec_lon_min","dec_lat_deg","dec_lat_min","dec_lon_paste","dec_lat_paste","dec_lon_new","dec_lat_new","genus","epithet","species_name","site","BO_parmax","BO_sstmean","BO_bathymin","BO_bathymax","BO_bathymean","MS_biogeo06_bathy_slope_5m","MS_biogeo17_sst_variance_5m","BO2_lightbotmax_bdmin","BO2_tempmax_bdmin","BO2_tempmean_bdmax","BO2_tempmean_bdmean","BO2_tempmean_bdmin","BO2_tempmin_bdmin","BO2_temprange_bdmin","BO2_carbonphytomean_bdmax","BO2_carbonphytomean_bdmean","BO2_carbonphytomean_bdmin","BO2_templtmax_ss","BO2_tempmean_ss","BO2_nitratemin_ss","BO2_ppmax_ss","BO2_ppmean_ss","flor"
"-64.6666666666667_32.3833333333333","North Atlantic","32°23'N","64°40'W","Sargassum fluitans","Fucales",0.77,"0.13","16.88","Targett et al. 1995","32 23","64 40","64","40","32","23","64 40","32 23",-64.6666666666667,32.3833333333333,"Sargassum","fluitans","Sargassum_fluitans","site_133",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,-0.2484613592985
"-64.7166666666667_32.3166666666667","North Atlantic","32°19'N","64°43'W","Lobophora variegata (cultured)","Dictyotales",6.17,"0.38","6.15","Arnold & Targett 2000","32 19","64 43","64","43","32","19","64 43","32 19",-64.7166666666667,32.3166666666667,"Lobophora","variegata","Lobophora_variegata","site_004",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,1.8213182714696
"-64.7166666666667_32.3166666666667","North Atlantic","32°19'N","64°43'W","Lobophora variegata","Dictyotales",6.31,"0.95","15.06","Targett et al. 1995","32 19","64 43","64","43","32","19","64 43","32 19",-64.7166666666667,32.3166666666667,"Lobophora","variegata","Lobophora_variegata","site_004",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,1.84371920815877
"-64.7166666666667_32.3166666666667","North Atlantic","32°19'N","64°43'W","Colpomenia sinuosa","Ectocarpales",1.74,"0.3","17.24","Targett et al. 1995","32 19","64 43","64","43","32","19","64 43","32 19",-64.7166666666667,32.3166666666667,"Colpomenia","sinuosa","Colpomenia_sinuosa","site_004",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,0.559615787935423
"-64.7166666666667_32.3166666666667","North Atlantic","32°19N","64°43'W","Padina gymnospora","Dictyotales",4.74,"n.g.","n.c.","Targett et al. 1995","32 19","64 43","64","43","32","19","64 43","32 19",-64.7166666666667,32.3166666666667,"Padina","gymnospora","Padina_gymnospora","site_004",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,1.55814461804655
"-64.7333333333333_32.3333333333333","North Atlantic","32°20'N","64°44'W","Dictyopteris justii","Dictyotales",5.62,"0.81","14.41","Targett et al. 1995","32 20","64 44","64","44","32","20","64 44","32 20",-64.7333333333333,32.3333333333333,"Dictyopteris","justii","Dictyopteris_justii","site_131",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,1.7281094421516
"-64.7333333333333_32.3333333333333","North Atlantic","32°20'N","64°44'W","Dictyota dichotoma","Dictyotales",0.88,"0.69","78.41","Targett et al. 1995","32 20","64 44","64","44","32","20","64 44","32 20",-64.7333333333333,32.3333333333333,"Dictyota","dichotoma","Dictyota_dichotoma","site_131",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,-0.116533816255952
"-64.7333333333333_32.3333333333333","North Atlantic","32°20'N","64°44'W","Lobophora variegata","Dictyotales",7.51,"1.72","22.9","Targett et al. 1995","32 20","64 44","64","44","32","20","64 44","32 20",-64.7333333333333,32.3333333333333,"Lobophora","variegata","Lobophora_variegata","site_131",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,2.01756613796175
"-64.7333333333333_32.3333333333333","North Atlantic","32°20'N","64°44'W","Dictyota spp.","Dictyotales",0.52,"0.37","71.15","Targett et al. 1995","32 20","64 44","64","44","32","20","64 44","32 20",-64.7333333333333,32.3333333333333,"Dictyota","spp.","Dictyota_spp.","site_131",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,-0.63487827243597
"-64.7333333333333_32.3333333333333","North Atlantic","32°20'N","64°44'W","Stypopodium zonale","Dictyotales",15.85,"0.14","0.88","Targett et al. 1995","32 20","64 44","64","44","32","20","64 44","32 20",-64.7333333333333,32.3333333333333,"Stypopodium","zonale","Stypopodium_zonale","site_131",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,2.7638002162067
"-64.7333333333333_32.3333333333333","North Atlantic","32°20'N","64°44'W","Lobophora variegata","Dictyotales",19.38,"3.31","17.08","Targett et al. 1995","32 20","64 44","64","44","32","20","64 44","32 20",-64.7333333333333,32.3333333333333,"Lobophora","variegata","Lobophora_variegata","site_131",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,2.96475746925456
"-64.8166666666667_32.45","North Atlantic","32°27'N","64°49'W","Lobophora variegata","Dictyotales",8.68,"0.14","1.61","Targett et al. 1995","32 27","64 49","64","49","32","27","64 49","32 27",-64.8166666666667,32.45,"Lobophora","variegata","Lobophora_variegata","site_132",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,2.1621729392773
"-64.8166666666667_32.45","North Atlantic","32°27'N","64°49'W","Stypopodium zonale","Dictyotales",1.81,"0.69","38.12","Targett et al. 1995","32 27","64 49","64","49","32","27","64 49","32 27",-64.8166666666667,32.45,"Stypopodium","zonale","Stypopodium_zonale","site_132",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,0.598836501088704
"-69_45","North Atlantic","45°N","69°W","Ascophyllum nodosum","Fucales",3.03,"0.54","17.82","Targett et al. 1992","45 ","69 ","69","00","45","00","69 00","45 00",-69,45,"Ascophyllum","nodosum","Ascophyllum_nodosum","site_121",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,1.11185751541813
"-69_47","North Atlantic","47°N","69°W","Fucus vesiculosus","Fucales",4.71,"1.6","33.97","Targett et al. 1992","47 ","69 ","69","00","47","00","69 00","47 00",-69,47,"Fucus","vesiculosus","Fucus_vesiculosus","site_123",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,1.55180879959746
"-70.9666666666667_-27.65","South IP","27°39'S","70°58'W","Lessonia berteroana","Laminariales",2.47,"1.41","57.21","Koch et al. 2015","27 39","70 58","70","58","27","39","70 58","27 39",-70.9666666666667,-27.65,"Lessonia","berteroana","Lessonia_berteroana","site_035",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,0.908258560176891
"-71.15_-28.1833333333333","South IP","28°11'S","71°09'W","Lessonia berteroana","Laminariales",4.21,"1.41","33.56","Koch et al. 2015","28 11","71 09","71","09","28","11","71 09","28 11",-71.15,-28.1833333333333,"Lessonia","berteroana","Lessonia_berteroana","site_034",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,1.43983512804792
"-71.2833333333333_-29.8166666666667","South IP","29°49'S","71°17'W","Lessonia berteroana","Laminariales",2.68,"2.82","105.22","Koch et al. 2015","29 49","71 17","71","17","29","49","71 17","29 49",-71.2833333333333,-29.8166666666667,"Lessonia","berteroana","Lessonia_berteroana","site_030",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,0.989541193613748
"-71.4666666666667_-32.3166666666667","South IP","32°19'S","71°28'W","Lessonia spicata","Laminariales",1.95,"0.35","18.1","Koch et al. 2015","32 19","71 28","71","28","32","19","71 28","32 19",-71.4666666666667,-32.3166666666667,"Lessonia","spicata","Lessonia_spicata","site_028",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,0.672944473242426
"-71.4833333333333_-29.0666666666667","South IP","29°04'S","71°29'W","Lessonia spicata","Laminariales",1.09,"0.82","75.5","Koch et al. 2015","29 04","71 29","71","29","29","04","71 29","29 04",-71.4833333333333,-29.0666666666667,"Lessonia","spicata","Lessonia_spicata","site_033",59.1259994506836,17.5709991455078,-35,-31,-33,0.00999999977648258,8.68229961395264,1.50498616695404,21.1033058166504,16.6277694702148,16.6171703338623,16.7574615478516,13.2891263961792,7.81418037414551,1.90494227409363,1.93533277511597,1.75457262992859,21.735445022583,17.3159427642822,5.23209200764541e-05,0.0148833617568016,0.00369975040666759,0.0953101798043249
"-71.4833333333333_-29.15","South IP","29°09'S","71°29'W","Lessonia spicata","Laminariales",0.94,"0.47","50.21","Koch et al. 2015","29 09","71 29","71","29","29","09","71 29","29 09",-71.4833333333333,-29.15,"Lessonia","spicata","Lessonia_spicata","site_032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0512932943875506
"-71.4833333333333_-29.2","South IP","29°12'S","71°29'W","Lessonia berteroana","Laminariales",4.68,"1.3","27.67","Koch et al. 2015","29 12","71 29","71","29","29","12","71 29","29 12",-71.4833333333333,-29.2,"Lessonia","berteroana","Lessonia_berteroana","site_031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54543258245819
"-71.5166666666667_-32.0833333333333","South IP","32°05'S","71°31'W","Durvillaea antarctica (female)","Fucales",0.94,"0.36","38.21","Lizée-Prynne et al. 2016","32 05","71 31","71","31","32","05","71 31","32 05",-71.5166666666667,-32.0833333333333,"Durvillaea","antarctica","Durvillaea_antarctica","site_047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0512932943875506
"-71.5166666666667_-32.0833333333333","South IP","32°05'S","71°31'W","Durvillaea antarctica (vegetative)","Fucales",0.8,"0.23","29","Lizée-Prynne et al. 2016","32 05","71 31","71","31","32","05","71 31","32 05",-71.5166666666667,-32.0833333333333,"Durvillaea","antarctica","Durvillaea_antarctica","site_047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210721031315653
"-71.5166666666667_-32.0833333333333","South IP","32°05'S","71°31'W","Durvillaea antarctica (male)","Fucales",1.03,"0.42","40.83","Lizée-Prynne et al. 2016","32 05","71 31","71","31","32","05","71 31","32 05",-71.5166666666667,-32.0833333333333,"Durvillaea","antarctica","Durvillaea_antarctica","site_047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392207131532813
"-71.5833333333333_-31.4166666666667","South IP","31°25'S","71°35'W","Durvillaea antarctica(male)","Fucales",0.67,"0.13","18.69","Lizée-Prynne et al.  2016","31 25","71 35","71","35","31","25","71 35","31 25",-71.5833333333333,-31.4166666666667,"Durvillaea","antarctica(male)","Durvillaea_antarctica(male)","site_046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.385662480811985
"-71.5833333333333_-31.4166666666667","South IP","31°25'S","71°35'W","Durvillaea antarctica (female)","Fucales",0.91,"0.41","45.3","Lizée-Prynne et al. 2016","31 25","71 35","71","35","31","25","71 35","31 25",-71.5833333333333,-31.4166666666667,"Durvillaea","antarctica","Durvillaea_antarctica","site_046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.083381608939051
"-71.5833333333333_-31.4166666666667","South IP","31°25'S","71°35'W","Durvillaea antarctica (vegetative)","Fucales",0.55,"0.2","36.56","Lizée-Prynne et al. 2016","31 25","71 35","71","35","31","25","71 35","31 25",-71.5833333333333,-31.4166666666667,"Durvillaea","antarctica","Durvillaea_antarctica","site_046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579818495252942
"-71.6333333333333_-33.5","South IP","33°30'S","71°38'W","Lessonia nigrescens subtidal adults","Laminariales",0.45,"n.g.","n.c.","Martínez 1996","33 30","71 38","71","38","33","30","71 38","33 30",-71.6333333333333,-33.5,"Lessonia","nigrescens","Lessonia_nigrescens","site_049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.776528789498996
"-71.6333333333333_-33.5","South IP","33°30'S","71°38'W","Lessonia nigrescens intertidal adults","Laminariales",0.09,"n.g.","n.c.","Martínez 1996","33 30","71 38","71","38","33","30","71 38","33 30",-71.6333333333333,-33.5,"Lessonia","nigrescens","Lessonia_nigrescens","site_049",54.1100006103516,16.2970008850098,-23,-16,-20,0,12.6107997894287,0.000173641121364199,19.4510383605957,15.5461874008179,15.5595865249634,15.5728616714478,12.6224737167358,6.82856512069702,1.97510600090027,1.99405324459076,1.99145770072937,21.0599937438965,15.7657890319824,3.47292314017977e-07,0.0205293782055378,0.00555482972413301,-2.30258509299405
"-71.6833333333333_-30.8333333333333","South IP","30°50'S","71°41'W","Lessonia spicata","Laminariales",0.81,"0.35","43.58","Koch et al. 2015","30 50","71 41","71","41","30","50","71 41","30 50",-71.6833333333333,-30.8333333333333,"Lessonia","spicata","Lessonia_spicata","site_029",54.1100006103516,16.2970008850098,-23,-16,-20,0,12.6107997894287,0.000173641121364199,19.4510383605957,15.5461874008179,15.5595865249634,15.5728616714478,12.6224737167358,6.82856512069702,1.97510600090027,1.99405324459076,1.99145770072937,21.0599937438965,15.7657890319824,3.47292314017977e-07,0.0205293782055378,0.00555482972413301,-0.198450938723838
"-72.3_21.7833333333333","North Atlantic","21°47'N","72°18'W","Sargassum hystrix var. buxifolium","Fucales",2.94,"n.g.","n.c.","Targett et al. 1995","21 47","72 18","72","18","21","47","72 18","21 47",-72.3,21.7833333333333,"Sargassum","hystrix","Sargassum_hystrix","site_128",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,1.08180517035173
"-72.3_21.7833333333333","North Atlantic","21°47'N","72°18'W","Lobophora variegata","Dictyotales",6.95,"1.9","27.34","Targett et al. 1995","21 47","72 18","72","18","21","47","72 18","21 47",-72.3,21.7833333333333,"Lobophora","variegata","Lobophora_variegata","site_128",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,1.94017947434633
"-72.3_21.7833333333333","North Atlantic","21°47'N","72°18'W","Sargassum platycarpum","Fucales",0.98,"n.g.","n.c.","Targett et al. 1995","21 47","72 18","72","18","21","47","72 18","21 47",-72.3,21.7833333333333,"Sargassum","platycarpum","Sargassum_platycarpum","site_128",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,-0.0100503358535015
"-73.3833333333333_-39.85","South IP","39°51'S","73°23'W","Durvillaea antarctica","Fucales",1.56,"n.g.","n.c.","Cruces et al. 2013","39 51","73 23","73","23","39","51","73 23","39 51",-73.3833333333333,-39.85,"Durvillaea","antarctica","Durvillaea_antarctica","site_010",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,0.451075619360217
"-73.3833333333333_-39.85","South IP","39°51'S","73°23'W","Lessonia spicata","Laminariales",0.53,"0.06","11.3","Cruces et al. 2015","39 51","73 23","73","23","39","51","73 23","39 51",-73.3833333333333,-39.85,"Lessonia","spicata","Lessonia_spicata","site_010",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,-0.616186139423817
"-73.3833333333333_-39.85","South IP","39°51'S","73°23'W","Lessonia nigrescens","Laminariales",0.62,"n.g.","n.c.","Cruces et al. 2013","39 51","73 23","73","23","39","51","73 23","39 51",-73.3833333333333,-39.85,"Lessonia","nigrescens","Lessonia_nigrescens","site_010",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,-0.462035459596559
"-73.4_-39.85","South IP","39°51'S","73°24'W","Desmarestia antarctica (stipe)","Desmarestiales",0.93,"0.15","15.75","Duarte et al. 2011","39 51","73 24","73","24","39","51","73 24","39 51",-73.4,-39.85,"Desmarestia","antarctica","Desmarestia_antarctica","site_014",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,-0.0618754037180874
"-73.4_-39.85","South IP","39°51'S","73°24'W","Desmarestia antarctica (blade)","Desmarestiales",1.32,"0.13","9.45","Duarte et al. 2011","39 51","73 24","73","24","39","51","73 24","39 51",-73.4,-39.85,"Desmarestia","antarctica","Desmarestia_antarctica","site_014",51.5019989013672,16.67799949646,-7,187,74,0,4.32350015640259,4.39044666290283,21.4962959289551,17.2434234619141,17.2753849029541,17.2753849029541,13.8393335342407,7.65696334838867,1.49703168869019,1.49764680862427,1.49764680862427,20.583381652832,17.1829357147217,0.00158210925292224,0.0308798030018806,0.00614936091005802,0.285178942233662
"-73.9666666666667_22.35","North Atlantic","22°21'N","73°58'W","Lobophora variegata","Dictyotales",25.45,"4.42","17.37","Targett et al. 1995","22 21","73 58","73","58","22","21","73 58","22 21",-73.9666666666667,22.35,"Lobophora","variegata","Lobophora_variegata","site_129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23710859312926
"-73.9666666666667_22.35","North Atlantic","22°21'N","73°58'W","Lobophora variegata (ruffled)","Dictyotales",10.32,"0.77","7.46","Targett et al. 1995","22 21","73 58","73","58","22","21","73 58","22 21",-73.9666666666667,22.35,"Lobophora","variegata","Lobophora_variegata","site_129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33505228313155
"-75_38","North Atlantic","38°N","75°W","Fucus vesiculosus","Fucales",1.3,"0.17","13.08","Targett et al. 1992","38 ","75 ","75","00","38","00","75 00","38 00",-75,38,"Fucus","vesiculosus","Fucus_vesiculosus","site_119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27002713721306
"-76.6833333333333_34.7166666666667","North Atlantic","34°43'N","76°41'W","Fucus vesiculosus","Fucales",0.86,"n.g.","n.c.","Deal et al. 2003","34 43","76 41","76","41","34","43","76 41","34 43",-76.6833333333333,34.7166666666667,"Fucus","vesiculosus","Fucus_vesiculosus","site_012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139262067333508
"-76.8166666666667_24.7166666666667","North Atlantic","24°43'N","76°49'W","Lobophora variegata","Dictyotales",11.87,"2.32","19.55","Targett et al. 1995","24 43","76 49","76","49","24","43","76 49","24 43",-76.8166666666667,24.7166666666667,"Lobophora","variegata","Lobophora_variegata","site_130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4748563139345
"-76_35","North Atlantic","35°N","76°W","Lobophora variegata","Dictyotales",4.27,"0.21","4.92","Targett et al. 1995","35 ","76 ","76","00","35","00","76 00","35 00",-76,35,"Lobophora","variegata","Lobophora_variegata","site_134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45395300959371
"-77.8833333333333_24.8666666666667","North Atlantic","24°52'N","77°53'W","Lobophora variegata","Dictyotales",3.55,"0.62","17.56","Arnold & Targett 1998","24 52","77 53","77","53","24","52","77 53","24 52",-77.8833333333333,24.8666666666667,"Lobophora","variegata","Lobophora_variegata","site_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26976054486394
"-77.8833333333333_24.8666666666667","North Atlantic","24°52'N","77°53'W","Sargassum pteropleuron","Fucales",4.32,"0.24","5.61","Arnold & Targett 1998","24 52","77 53","77","53","24","52","77 53","24 52",-77.8833333333333,24.8666666666667,"Sargassum","pteropleuron","Sargassum_pteropleuron","site_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4655675420144
"-8.76666666666667_37.5166666666667","North Atlantic","37°31'N","8°46'W","Sargassum muticum","Fucales",15.88,"n.g.","n.c.","Tanniou et al. 2013","37 31","8 46","8","46","37","31","8 46","37 31",-8.76666666666667,37.5166666666667,"Sargassum","muticum","Sargassum_muticum","site_108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76568998054862
"-8.76666666666667_37.6333333333333","North Atlantic","37°38'N","8°46'W","Sargassum muticum","Fucales",17.63,"n.g.","n.c.","Tanniou et al. 2013","37 38","8 46","8","46","37","38","8 46","37 38",-8.76666666666667,37.6333333333333,"Sargassum","muticum","Sargassum_muticum","site_107",53.2859992980957,27.7080001831055,-2027,-1978,-2000,0.0500000007450581,1.62549996376038,0,2.23351812362671,2.01381063461304,2.17096042633057,2.17096042633057,2.11538338661194,0.1181346103549,0.0199918802827597,0.0199918802827597,0.0199918802827597,29.5055751800537,27.4910430908203,4.42270845724124e-07,0.0114327911287546,0.00280415290035307,2.87016905057865
